x,y,z,dist
-4.849085956811904907e-02,3.910811245441436768e-01,-1.128758072853088379e+00,1.287249470959824504e-01
-6.614279747009277344e-02,-1.705180406570434570e+00,2.381330430507659912e-01,5.467710205391156097e-02
7.759748697280883789e-01,-1.179557323455810547e+00,-7.315711975097656250e-01,1.043779737927355566e-01
8.954347372055053711e-01,-5.210069417953491211e-01,-5.194907188415527344e-01,8.839527214141805478e-02
3.295126557350158691e-01,-7.359412908554077148e-01,-2.171316556632518768e-02,4.791932182022550640e-02
-2.605277597904205322e-01,-7.102801799774169922e-01,-3.632137179374694824e-01,8.229348111809957345e-02
7.331365942955017090e-01,-6.005299687385559082e-01,-1.001292373985052109e-02,2.684353364129359321e-01
3.403606265783309937e-02,8.124146461486816406e-01,-8.645363152027130127e-02,7.803270689944843963e-02
1.068424582481384277e+00,-7.457914948463439941e-01,-2.839184403419494629e-01,5.228771912177995751e-02
-3.380519449710845947e-01,3.833559155464172363e-01,-1.064323782920837402e+00,1.059707592951432548e-01
2.238314747810363770e-01,7.624849677085876465e-01,-4.717602133750915527e-01,1.301393171227922807e-01
1.506116539239883423e-01,7.190746665000915527e-01,-2.134520262479782104e-01,4.830413581435431813e-02
-2.689363658428192139e-01,1.029637575149536133e+00,-1.040043354034423828e+00,1.179024972577705638e-01
-1.822601854801177979e-01,-1.227132558822631836e+00,6.968762874603271484e-01,8.520089305001667113e-02
2.717289924621582031e-01,1.279633790254592896e-01,2.914700210094451904e-01,6.003314847740765653e-02
5.955023765563964844e-01,7.125815153121948242e-01,3.883772492408752441e-01,3.510305202751587417e-02
-5.516753792762756348e-01,1.428410783410072327e-02,-5.337020158767700195e-01,3.051458384584331690e-02
-3.437088131904602051e-01,-4.115897715091705322e-01,8.273442983627319336e-01,1.928764281039620498e-01
-1.787142753601074219e-01,-9.850961565971374512e-01,-3.682650327682495117e-01,8.465610784310076409e-02
3.257038891315460205e-01,-7.410884499549865723e-01,-4.697947502136230469e-01,6.777510542146307493e-02
-2.346292287111282349e-01,1.014477252960205078e+00,-9.646939039230346680e-01,5.670493547742546520e-02
6.592737436294555664e-01,-1.169460058212280273e+00,-4.708447307348251343e-02,1.777716976210461097e-01
5.531780719757080078e-01,-1.316159963607788086e+00,-5.667538642883300781e-01,8.402032281788213153e-02
5.740077048540115356e-02,-4.075872898101806641e-02,4.646368324756622314e-01,1.636107207247848930e-02
1.694682091474533081e-01,-3.128453195095062256e-01,5.409016609191894531e-01,3.101965384009329821e-02
-4.465058743953704834e-01,1.106036081910133362e-02,2.258812785148620605e-01,3.483627212530030631e-02
-4.454990327358245850e-01,-3.838094472885131836e-01,-7.360618114471435547e-01,5.906521698455349800e-02
-3.308292031288146973e-01,4.503023326396942139e-01,7.881554365158081055e-01,7.181151963655034443e-02
3.806962966918945312e-01,-7.925220131874084473e-01,4.437043666839599609e-01,3.942194793887822402e-02
-4.407105594873428345e-02,-3.058345019817352295e-01,9.524321556091308594e-01,3.461044348129244663e-01
2.395968884229660034e-01,1.111611574888229370e-01,-8.264133930206298828e-01,3.451346852044979985e-02
6.694833040237426758e-01,-4.551926255226135254e-01,7.272531986236572266e-01,9.172216354327784871e-02
-6.921102404594421387e-01,8.612852096557617188e-01,3.049474954605102539e-01,4.977177176318298146e-02
-1.521942615509033203e-01,9.566028118133544922e-01,-3.522000312805175781e-01,3.849429429327038549e-02
-2.339908182621002197e-01,5.488909482955932617e-01,9.564434289932250977e-01,8.170028657247267734e-02
-1.469324529170989990e-01,5.462989211082458496e-01,6.852147579193115234e-01,1.524808287610889546e-01
-6.329332590103149414e-01,6.334475278854370117e-01,-7.237489223480224609e-01,4.747522180171688533e-02
-1.658888757228851318e-01,5.961512923240661621e-01,2.430639788508415222e-02,5.976990193749286834e-02
1.163856267929077148e+00,2.471406012773513794e-03,-1.755682379007339478e-01,2.256012368019236561e-02
8.861503750085830688e-02,-1.586136966943740845e-01,5.183848142623901367e-01,2.928375708093625129e-02
-6.704850792884826660e-01,1.305516004562377930e+00,-9.532802104949951172e-01,1.093345635032778006e-02
-2.362776249647140503e-01,9.876140356063842773e-01,5.800956487655639648e-01,5.744978190650276012e-02
-9.003472328186035156e-02,3.363685309886932373e-01,1.740894019603729248e-01,3.378332431856696100e-02
3.125700354576110840e-02,-4.536646008491516113e-01,8.635787963867187500e-01,2.327895398022922779e-01
-3.960336446762084961e-01,-7.255537509918212891e-01,2.779851257801055908e-01,4.579281956701036771e-02
-1.264156214892864227e-02,6.644198894500732422e-01,-7.500262260437011719e-01,2.583332532416577343e-01
1.265978664159774780e-01,-9.216318130493164062e-01,-5.704940557479858398e-01,1.746014231048605148e-01
-7.826877832412719727e-01,-4.001799523830413818e-01,-1.764179766178131104e-01,6.596081499148763461e-02
1.502643972635269165e-01,8.045185804367065430e-01,-5.809168815612792969e-01,2.076236427816533225e-01
-1.109176054596900940e-01,-3.915925323963165283e-02,1.100204110145568848e+00,2.426150170731118660e-01
-2.311644405126571655e-01,1.064839124679565430e+00,-2.604137659072875977e-01,3.198072188363929730e-02
6.454415321350097656e-01,-1.167981863021850586e+00,-3.642107248306274414e-01,1.368199875812608213e-01
-4.137763679027557373e-01,-3.612698316574096680e-01,8.185936212539672852e-01,1.498478617952344050e-01
-4.036089777946472168e-01,-1.474814653396606445e+00,2.531851530075073242e-01,6.644263753930693128e-02
-4.641717970371246338e-01,3.605127334594726562e-01,8.937205076217651367e-01,4.183504953324152648e-02
-7.730658054351806641e-01,7.532113194465637207e-01,-9.827136993408203125e-01,5.563647529569041433e-02
-8.206060528755187988e-01,8.577564358711242676e-01,5.339607968926429749e-02,5.041877592379390843e-02
-3.080117106437683105e-01,-5.268409848213195801e-02,-5.153526067733764648e-01,4.999535666823150953e-02
1.388333439826965332e-01,8.129264712333679199e-01,3.701646625995635986e-01,4.808418602199485831e-02
1.201239181682467461e-03,-1.047876834869384766e+00,8.424196243286132812e-01,7.741089202833788263e-02
4.553144425153732300e-02,-1.298735380172729492e+00,3.380145430564880371e-01,3.940953750228255031e-02
-2.113151401281356812e-01,-6.509168744087219238e-01,-3.260048329830169678e-01,2.353523976893538011e-02
