x,y,z,dist
-8.764719963073730469e-02,8.000266551971435547e-01,5.167284011840820312e-01,9.067295530285539307e-02
-6.218942999839782715e-01,1.169646024703979492e+00,-8.041465282440185547e-01,6.959859821375759259e-02
-2.979934513568878174e-01,9.561648592352867126e-03,-3.616121709346771240e-01,7.521035804014711279e-02
-6.518462896347045898e-01,4.488014280796051025e-01,-2.571529746055603027e-01,4.467900262110996445e-02
3.686852455139160156e-01,1.097402334213256836e+00,1.139199972152709961e+00,5.337079284373884291e-02
-3.156560286879539490e-02,-1.595293164253234863e+00,7.057611346244812012e-01,3.751473971978881022e-02
-4.885415136814117432e-01,-3.437408506870269775e-01,-2.332003861665725708e-01,2.076310962419499612e-02
3.183699250221252441e-01,-1.607518553733825684e+00,6.153079867362976074e-01,1.460570970350711095e-01
1.287210285663604736e-01,-6.537676453590393066e-01,-9.932303428649902344e-01,3.193710003504797723e-01
4.783554375171661377e-01,4.845377802848815918e-01,4.275588095188140869e-01,3.550178458633630046e-02
3.982641398906707764e-01,-8.819653391838073730e-01,1.538116812705993652e+00,2.299891988075961902e-01
5.804734230041503906e-01,-7.147861123085021973e-01,-4.692028164863586426e-01,5.142942917162891814e-02
-6.093621850013732910e-01,-2.600931227207183838e-01,3.153721690177917480e-01,2.540479958591076309e-02
9.795000553131103516e-01,-3.410506844520568848e-01,-8.629058003425598145e-01,1.248392598165087297e-01
9.474958777427673340e-01,4.922220855951309204e-02,5.919485092163085938e-01,1.216951964996172697e-01
-6.240933537483215332e-01,-4.751046895980834961e-01,2.224586158990859985e-01,7.679551808548444602e-02
-8.929587006568908691e-01,7.015223503112792969e-01,1.087855473160743713e-01,4.830046214305451502e-02
6.125450730323791504e-01,-7.899202704429626465e-01,9.670398831367492676e-01,1.490886523782783968e-01
4.953932464122772217e-01,2.552195787429809570e-01,-4.523186087608337402e-01,7.591241099531986780e-02
-5.598506927490234375e-01,1.043435484170913696e-01,6.103890538215637207e-01,8.879389932890310866e-02
-4.949145019054412842e-01,4.073192179203033447e-01,8.790294528007507324e-01,3.494930253169861029e-02
-5.011805891990661621e-02,-2.202136367559432983e-01,-1.842026859521865845e-01,9.874470642418474442e-02
4.333679080009460449e-01,-5.230183601379394531e-01,-8.157487511634826660e-01,1.734221829915974233e-01
-6.313234567642211914e-03,6.490868330001831055e-01,4.194093346595764160e-01,3.977776277209067735e-02
3.002104163169860840e-01,3.235304355621337891e-01,3.206259012222290039e-01,1.792636446510876766e-02
-1.704638898372650146e-01,4.105870425701141357e-01,4.098769724369049072e-01,8.559468134850298227e-02
-8.068546652793884277e-03,7.689182162284851074e-01,-3.269315063953399658e-01,7.448473919078038574e-02
2.725564241409301758e-01,-1.608319044113159180e+00,-2.199495583772659302e-01,1.452507059663442623e-01
8.371558189392089844e-01,1.050752878189086914e+00,5.036152899265289307e-03,2.069172395311463797e-01
2.598635852336883545e-01,-9.675962924957275391e-01,7.380574941635131836e-01,2.916472269109019605e-02
-1.072439178824424744e-02,6.419546604156494141e-01,-7.794697284698486328e-01,1.946362487531056451e-01
1.797160506248474121e-01,2.966827750205993652e-01,-8.848603963851928711e-01,4.264392935312411037e-02
5.427173376083374023e-01,9.196245074272155762e-01,3.356546759605407715e-01,1.170867847010938767e-01
2.869058251380920410e-01,1.791851967573165894e-01,5.787373185157775879e-01,1.079813389389410599e-01
4.896325767040252686e-01,1.390916585922241211e+00,4.908496439456939697e-01,1.829725326608982461e-01
-2.077882885932922363e-01,-1.358578205108642578e+00,1.836286112666130066e-02,4.329381161354731167e-02
1.640399098396301270e-01,1.641390174627304077e-01,2.429175525903701782e-01,5.444052237605253447e-02
8.523910492658615112e-02,4.505066275596618652e-01,2.050500065088272095e-01,4.850556386943487980e-02
6.839095801115036011e-02,-3.887466341257095337e-02,-8.213971257209777832e-01,4.027693926840675287e-02
-1.523557901382446289e-01,2.090504765510559082e-01,1.571188271045684814e-01,2.002987441210639027e-02
-4.275139570236206055e-01,2.280639708042144775e-01,-9.560720324516296387e-01,9.724053904887942912e-02
1.821251213550567627e-01,-1.218192577362060547e+00,1.105475723743438721e-01,1.141908738478607660e-01
-4.088338464498519897e-02,-1.531426429748535156e+00,-1.142499446868896484e-01,1.411032353111432713e-01
-1.219879016280174255e-01,6.336997747421264648e-01,-8.511860966682434082e-01,1.473729917972528281e-01
-1.904889643192291260e-01,-5.444055199623107910e-01,8.205657452344894409e-02,2.027864029694093420e-02
-6.027921438217163086e-01,1.173521518707275391e+00,-3.926004767417907715e-01,7.344458160979616679e-02
3.670337498188018799e-01,-9.089545011520385742e-01,-2.073956429958343506e-01,1.360953589934167825e-02
-1.925745792686939240e-02,-7.405472397804260254e-01,7.719606757164001465e-01,9.273644891621464492e-02
-6.430270671844482422e-01,5.134910345077514648e-01,-2.667385637760162354e-01,1.624162398490212530e-02
-9.971346706151962280e-03,1.564883440732955933e-01,-9.509544968605041504e-01,4.850775051474915528e-02
-8.365415930747985840e-01,-9.830092638731002808e-02,1.281200349330902100e-02,1.371009773715355651e-01
2.728797495365142822e-01,1.014507532119750977e+00,9.764118194580078125e-01,1.114043365353135917e-01
5.106998234987258911e-02,1.681378036737442017e-01,-9.260523319244384766e-01,4.019912962850693411e-02
-6.715661883354187012e-01,-3.448944985866546631e-01,-3.507507443428039551e-01,5.873608842645944295e-02
2.074369788169860840e-01,7.344274520874023438e-01,-3.233936429023742676e-01,5.740626463667233836e-02
-1.854029297828674316e-01,7.807407379150390625e-01,7.729591131210327148e-01,5.007005579912842536e-02
1.269134998321533203e+00,-3.181951344013214111e-01,-8.386169672012329102e-01,7.401520983974191337e-02
2.874146401882171631e-01,-4.565022587776184082e-01,2.186933010816574097e-01,7.249158922791246532e-03
-6.911152005195617676e-01,1.165236473083496094e+00,-1.579996943473815918e-01,4.993367203930705600e-02
2.926970422267913818e-01,-5.542985796928405762e-01,5.989165306091308594e-01,2.633100105617903336e-02
2.075114846229553223e-01,-6.659672260284423828e-01,-6.435419321060180664e-01,6.246774322717442429e-02
-1.255722045898437500e-01,-1.296408534049987793e+00,-5.183155089616775513e-02,6.669270647469212332e-02
-8.218737244606018066e-01,1.099314928054809570e+00,-8.975734710693359375e-01,1.747692955362873876e-02
-8.091158270835876465e-01,1.147526502609252930e+00,-1.232994437217712402e+00,1.459880266472197985e-01
-1.783447265625000000e-01,6.399289518594741821e-02,3.706351518630981445e-01,1.890502239564862200e-02
-1.303171366453170776e-02,6.064713597297668457e-01,4.692387580871582031e-01,1.825675136560885731e-02
-2.402254641056060791e-01,6.845031976699829102e-01,-1.198476552963256836e+00,6.149702378837199057e-02
9.755709171295166016e-01,1.148216873407363892e-01,-3.028404712677001953e-01,4.044257168784289036e-02
3.142332434654235840e-01,-8.656068444252014160e-01,-4.311980903148651123e-01,9.891081679642876878e-02
-1.604684591293334961e-01,-9.043856859207153320e-01,-3.680078685283660889e-02,6.555962098462156384e-02
-6.302372813224792480e-01,8.429740071296691895e-01,-1.329036593437194824e+00,1.446945657750150771e-01
-4.008707404136657715e-01,-1.195029392838478088e-01,-1.442579329013824463e-01,9.150141337634137839e-02
-2.584977746009826660e-01,7.840344905853271484e-01,-1.162994265556335449e+00,4.592906600350132873e-02
-5.552213639020919800e-03,-5.578058362007141113e-01,2.366638556122779846e-02,2.624789875784783524e-02
-3.835246339440345764e-02,-8.663784861564636230e-01,3.554035425186157227e-01,1.006954256992079189e-01
9.778334945440292358e-02,4.257444441318511963e-01,6.489545702934265137e-01,2.031953983807865960e-01
2.174488306045532227e-01,8.812013268470764160e-01,6.526328325271606445e-01,3.705095224181440688e-02
-1.447271704673767090e-01,-4.276093244552612305e-01,-3.240884840488433838e-02,3.916338935379990588e-02
3.595738708972930908e-01,-8.542401790618896484e-01,-1.004337668418884277e-01,4.415462131068188800e-02
7.472050189971923828e-01,-1.489906072616577148e+00,-2.432503551244735718e-01,5.207513409743534660e-02
